date,product_id,product_name,category,supplier_id,current_stock,max_stock_capacity,safety_stock,reserved_stock,avg_sales_7d,avg_sales_30d,avg_sales_90d,quantity_sold,number_of_orders,revenue,returns,supplier_lead_time,supplier_reliability,month,quarter,season,holiday_indicator,event_type,impact_score,region,future_demand
2025-02,P002,Ibuprofen,Painkiller,S007,4874,4142,434,235,65,84,90,2856,684,157080,44,18,0.74,2,1,Winter,0,Cold_Wave,50,Sfax,3259
2026-10,P006,Antihistamine,Allergy,S007,1929,6775,542,4,101,117,105,2808,804,81432,18,16,0.75,10,4,Autumn,0,None,0,Beja,3839
2025-01,P012,Nasal Spray,Respiratory,S003,603,7206,718,180,92,88,72,1848,100,16632,48,7,0.98,1,1,Winter,1,Ramadan,30,Bizerte,2918
2025-02,P011,Azithromycin,Antibiotic,S008,1127,6545,499,215,150,160,164,6400,215,332800,64,17,0.73,2,1,Winter,0,Virus_Outbreak,90,Bizerte,5154
2023-06,P002,Ibuprofen,Painkiller,S003,4616,6760,689,132,55,50,31,1700,651,56100,68,18,0.92,6,2,Summer,0,Flu_Outbreak,70,Tunis,1308
2023-03,P008,Aspirin,Cardiology,S007,3955,4958,691,282,119,111,102,2775,777,72150,17,3,0.73,3,1,Spring,0,None,0,Nabeul,3371
2026-07,P001,Paracetamol,Painkiller,S002,1669,5051,193,68,47,51,56,1020,274,12240,59,13,0.9,7,3,Summer,1,Eid,25,Tunis,1945
2024-05,P010,Metformin,Diabetes,S007,1537,4845,144,30,104,107,95,3745,83,74900,96,12,0.71,5,2,Spring,0,Virus_Outbreak,90,Sfax,3502
2025-10,P009,Omeprazole,Digestive,S004,567,4645,327,234,78,75,55,2700,833,143100,19,11,0.91,10,4,Autumn,0,Cold_Wave,50,Beja,2857
2025-01,P014,Diclofenac,Painkiller,S008,1703,6310,320,250,95,107,124,2889,430,26001,7,11,0.92,1,1,Winter,1,Eid,25,Beja,3344
2022-10,P003,Amoxicillin,Antibiotic,S007,1839,6593,202,40,170,171,153,5643,392,242649,33,9,0.86,10,4,Autumn,0,Flu_Outbreak,70,Bizerte,6427
2022-09,P006,Antihistamine,Allergy,S008,2385,6834,345,154,196,201,190,7839,119,180297,9,12,0.82,9,3,Autumn,0,Allergy_Season,60,Tunis,6268
2024-10,P001,Paracetamol,Painkiller,S007,3803,6727,303,167,67,60,67,1200,752,15600,81,14,0.76,10,4,Autumn,0,Heat_Wave,40,Nabeul,1938
2024-01,P014,Diclofenac,Painkiller,S006,2896,7619,767,113,119,124,130,4216,262,126480,67,15,0.99,1,1,Winter,1,Ramadan,30,Bizerte,2770
2024-01,P001,Paracetamol,Painkiller,S005,3402,7907,214,60,97,116,115,3364,667,57188,15,9,0.77,1,1,Winter,0,Virus_Outbreak,90,Bizerte,3823
2026-03,P014,Diclofenac,Painkiller,S005,505,4697,602,232,93,85,81,1785,506,30345,95,12,0.88,3,1,Spring,1,Ramadan,30,Gabes,1998
2026-12,P012,Nasal Spray,Respiratory,S007,3249,6508,119,90,132,134,114,4690,730,159460,0,7,0.84,12,4,Winter,0,Flu_Outbreak,70,Tunis,4431
2023-12,P014,Diclofenac,Painkiller,S007,1348,5296,721,238,118,144,144,5040,890,30240,82,17,0.93,12,4,Winter,0,Allergy_Season,60,Beja,5572
2024-03,P009,Omeprazole,Digestive,S009,2072,5966,622,236,64,81,68,2754,697,79866,50,4,0.77,3,1,Spring,0,Virus_Outbreak,90,Sfax,3715
2025-11,P010,Metformin,Diabetes,S010,765,5237,228,232,55,75,64,2850,289,131100,23,2,0.88,11,4,Autumn,0,Flu_Outbreak,70,Gabes,3068
2026-09,P001,Paracetamol,Painkiller,S006,1781,6575,211,112,92,104,115,2600,76,46800,5,19,0.71,9,3,Autumn,0,None,0,Sfax,3206
2023-01,P015,Salbutamol,Respiratory,S005,3412,6777,661,138,151,155,174,3720,128,22320,22,20,0.76,1,1,Winter,0,Cold_Wave,50,Sousse,3020
2025-08,P006,Antihistamine,Allergy,S006,2356,4200,119,189,72,92,95,2484,520,49680,33,20,0.85,8,3,Summer,0,None,0,Gabes,2247
2022-11,P015,Salbutamol,Respiratory,S009,297,5004,536,283,46,43,50,1161,97,16254,12,18,0.94,11,4,Autumn,0,Allergy_Season,60,Sousse,1262
2025-01,P006,Antihistamine,Allergy,S003,2961,6691,298,260,48,65,77,1625,795,45500,49,12,0.99,1,1,Winter,0,Flu_Outbreak,70,Bizerte,2373
2023-02,P015,Salbutamol,Respiratory,S001,2514,6846,255,84,103,128,130,3328,472,96512,84,9,0.85,2,1,Winter,0,Heat_Wave,40,Gabes,4819
2024-05,P006,Antihistamine,Allergy,S004,1295,5386,761,268,133,155,159,4495,643,211265,6,12,0.79,5,2,Spring,0,None,0,Sousse,4322
2024-04,P002,Ibuprofen,Painkiller,S001,1878,7910,360,118,89,119,117,3927,526,164934,3,18,0.72,4,2,Spring,0,Virus_Outbreak,90,Sfax,3319
2024-03,P001,Paracetamol,Painkiller,S004,261,5731,290,257,90,103,114,3708,960,200232,34,3,0.86,3,1,Spring,0,Allergy_Season,60,Sousse,3777
2023-02,P003,Amoxicillin,Antibiotic,S003,4616,4541,417,168,108,120,114,4800,446,33600,82,12,0.92,2,1,Winter,0,Allergy_Season,60,Sousse,4341
2026-09,P007,Insulin,Diabetes,S010,4594,5868,119,247,86,85,97,2890,345,63580,18,15,0.83,9,3,Autumn,0,Virus_Outbreak,90,Gabes,2204
2024-12,P010,Metformin,Diabetes,S005,4625,6305,464,280,39,61,62,1525,425,36600,42,15,0.93,12,4,Winter,0,Heat_Wave,40,Tunis,1627
2022-09,P002,Ibuprofen,Painkiller,S009,1784,5340,620,17,46,76,67,2128,960,100016,28,7,0.77,9,3,Autumn,1,Eid,25,Beja,2414
2022-05,P007,Insulin,Diabetes,S008,2780,6442,144,239,88,100,106,2700,949,21600,96,4,0.76,5,2,Spring,1,Eid,25,Beja,2081
2025-08,P012,Nasal Spray,Respiratory,S003,4217,4413,187,8,188,199,191,7960,572,398000,16,9,0.87,8,3,Summer,0,Virus_Outbreak,90,Sfax,7997
2022-04,P012,Nasal Spray,Respiratory,S002,2455,4929,731,181,96,90,93,3420,844,27360,11,14,0.85,4,2,Spring,0,Allergy_Season,60,Beja,2984
2022-12,P008,Aspirin,Cardiology,S004,2095,6494,119,195,38,35,25,840,36,50400,76,5,0.86,12,4,Winter,0,None,0,Bizerte,998
2024-10,P010,Metformin,Diabetes,S003,3511,7588,683,28,40,59,44,1180,246,50740,97,15,0.78,10,4,Autumn,1,Ramadan,30,Sousse,1882
2023-01,P013,Cetirizine,Allergy,S009,4370,7825,582,18,92,104,90,2288,96,102960,16,2,0.8,1,1,Winter,0,Heat_Wave,40,Tunis,4107
2023-11,P013,Cetirizine,Allergy,S006,4532,7425,368,25,97,121,120,3509,561,49126,96,10,0.86,11,4,Autumn,0,Flu_Outbreak,70,Sousse,4861
2024-12,P009,Omeprazole,Digestive,S005,2582,6539,405,209,40,62,66,1240,97,17360,46,6,0.97,12,4,Winter,0,Heat_Wave,40,Tunis,1426
2022-08,P012,Nasal Spray,Respiratory,S009,2563,7668,732,14,215,228,233,8208,283,147744,53,8,0.79,8,3,Summer,0,Flu_Outbreak,70,Bizerte,8400
2025-12,P003,Amoxicillin,Antibiotic,S002,4332,6356,262,122,77,77,87,2233,119,51359,76,16,0.8,12,4,Winter,0,Heat_Wave,40,Nabeul,2536
2026-02,P006,Antihistamine,Allergy,S009,2744,7509,744,99,118,110,118,3080,303,43120,5,15,0.98,2,1,Winter,0,Virus_Outbreak,90,Sousse,3486
2023-06,P003,Amoxicillin,Antibiotic,S002,4084,7879,537,271,105,109,100,3597,997,161865,12,11,0.74,6,2,Summer,1,Eid,25,Nabeul,3012
2025-05,P007,Insulin,Diabetes,S004,1081,7414,140,109,99,89,98,3115,784,80990,74,19,0.97,5,2,Spring,0,Flu_Outbreak,70,Sfax,1870
2026-10,P012,Nasal Spray,Respiratory,S009,1834,7832,260,150,92,107,116,2568,470,133536,28,6,0.75,10,4,Autumn,1,Ramadan,30,Sfax,2336
2025-05,P011,Azithromycin,Antibiotic,S005,3131,5618,412,31,21,42,31,1680,33,87360,92,2,0.96,5,2,Spring,0,None,0,Gabes,1595
2022-03,P004,Cough Syrup,Respiratory,S004,2541,5643,643,16,66,65,62,2600,632,88400,8,20,0.87,3,1,Spring,0,Heat_Wave,40,Gabes,2248
2023-02,P005,Vitamin C,Supplement,S002,681,4401,569,278,83,84,72,1764,537,31752,89,4,0.94,2,1,Winter,1,Eid,25,Beja,2527
2022-05,P004,Cough Syrup,Respiratory,S003,4202,4827,323,11,111,115,119,2415,449,38640,24,3,0.95,5,2,Spring,0,Virus_Outbreak,90,Beja,4451
2024-06,P010,Metformin,Diabetes,S004,2258,4878,410,132,93,120,140,4680,350,248040,96,16,0.82,6,2,Summer,0,Flu_Outbreak,70,Gabes,4674
2022-12,P015,Salbutamol,Respiratory,S001,476,7028,522,186,159,161,180,3864,102,127512,98,20,0.81,12,4,Winter,0,Allergy_Season,60,Nabeul,3898
2026-01,P012,Nasal Spray,Respiratory,S008,3667,6192,451,272,129,144,164,3744,35,108576,81,2,0.75,1,1,Winter,0,Cold_Wave,50,Sousse,3164
2023-03,P013,Cetirizine,Allergy,S001,1558,4770,305,125,180,187,171,6358,196,95370,21,9,0.99,3,1,Spring,0,Flu_Outbreak,70,Nabeul,4646
2022-07,P004,Cough Syrup,Respiratory,S009,4187,5689,663,283,120,138,145,5244,330,209760,63,6,0.86,7,3,Summer,1,Eid,25,Beja,2742
2023-08,P002,Ibuprofen,Painkiller,S004,3403,6077,684,153,31,61,57,1342,484,24156,63,11,0.78,8,3,Summer,1,Eid,25,Nabeul,1556
2025-04,P003,Amoxicillin,Antibiotic,S003,3011,5655,730,126,127,155,162,3565,427,131905,81,4,0.8,4,2,Spring,0,Flu_Outbreak,70,Nabeul,5198
2025-05,P010,Metformin,Diabetes,S009,2680,5204,771,126,31,33,52,990,773,41580,94,20,0.74,5,2,Spring,0,Cold_Wave,50,Beja,1367
2024-06,P010,Metformin,Diabetes,S007,602,7897,686,254,94,91,97,3003,106,114114,2,3,0.92,6,2,Summer,1,Eid,25,Bizerte,3268
2022-08,P015,Salbutamol,Respiratory,S007,3106,7772,118,82,102,109,128,4251,800,212550,8,8,0.78,8,3,Summer,0,Allergy_Season,60,Beja,3472
2024-01,P007,Insulin,Diabetes,S001,3921,7280,778,163,57,62,74,2170,418,86800,66,2,0.79,1,1,Winter,0,None,0,Beja,1485
2022-07,P003,Amoxicillin,Antibiotic,S009,1463,4554,371,44,117,110,105,4070,105,219780,30,11,0.71,7,3,Summer,0,Virus_Outbreak,90,Nabeul,2854
2023-10,P006,Antihistamine,Allergy,S001,4116,5591,721,209,117,124,143,3472,971,107632,66,10,0.74,10,4,Autumn,1,Eid,25,Tunis,3989
2023-09,P002,Ibuprofen,Painkiller,S010,703,4455,750,188,48,54,47,1782,64,30294,43,14,0.82,9,3,Autumn,0,None,0,Nabeul,1446
2026-12,P001,Paracetamol,Painkiller,S001,4432,5742,715,219,29,40,46,840,486,46200,1,12,0.74,12,4,Winter,0,Allergy_Season,60,Tunis,1393
2022-12,P010,Metformin,Diabetes,S006,352,6567,623,102,55,63,78,1764,156,63504,40,20,0.92,12,4,Winter,0,Allergy_Season,60,Sousse,2449
2026-11,P002,Ibuprofen,Painkiller,S008,3572,6995,433,248,43,57,60,1539,986,15390,62,16,0.86,11,4,Autumn,1,Ramadan,30,Bizerte,1785
2023-05,P015,Salbutamol,Respiratory,S005,2911,4283,760,10,208,235,244,5640,820,310200,0,7,0.73,5,2,Spring,0,Virus_Outbreak,90,Tunis,8651
2023-12,P010,Metformin,Diabetes,S004,2897,4065,526,66,81,90,77,2610,647,117450,57,4,0.85,12,4,Winter,1,Eid,25,Beja,2911
2022-03,P008,Aspirin,Cardiology,S006,561,4414,620,185,40,33,48,1320,502,23760,67,14,0.93,3,1,Spring,0,Flu_Outbreak,70,Sousse,1716
2022-06,P006,Antihistamine,Allergy,S007,3401,5751,435,105,60,57,73,1653,612,77691,71,4,0.72,6,2,Summer,0,Heat_Wave,40,Gabes,1289
2022-01,P011,Azithromycin,Antibiotic,S001,1215,6107,429,265,243,242,229,7986,280,463188,30,13,0.9,1,1,Winter,0,Flu_Outbreak,70,Nabeul,5109
2026-04,P011,Azithromycin,Antibiotic,S007,1042,6227,156,277,63,92,93,2484,616,44712,41,18,0.85,4,2,Spring,1,Eid,25,Bizerte,3567
2024-01,P005,Vitamin C,Supplement,S010,1891,5481,722,1,80,101,82,2727,667,87264,68,9,0.74,1,1,Winter,1,Ramadan,30,Beja,3785
2023-05,P010,Metformin,Diabetes,S006,1721,7523,359,143,89,118,116,4484,379,116584,84,11,0.82,5,2,Spring,1,Eid,25,Beja,3848
2022-02,P009,Omeprazole,Digestive,S008,3782,6226,181,160,97,100,116,3200,335,70400,89,5,0.96,2,1,Winter,0,Virus_Outbreak,90,Sousse,3739
2022-04,P012,Nasal Spray,Respiratory,S009,364,7747,613,15,50,44,29,1056,802,6336,50,14,0.96,4,2,Spring,1,Eid,25,Sfax,1424
2025-04,P003,Amoxicillin,Antibiotic,S008,4262,5844,496,202,97,94,84,3008,766,174464,87,10,0.93,4,2,Spring,0,Cold_Wave,50,Beja,2658
2025-11,P008,Aspirin,Cardiology,S010,2797,5785,204,37,55,68,48,1496,492,68816,93,18,0.77,11,4,Autumn,1,Eid,25,Nabeul,1673
2025-06,P011,Azithromycin,Antibiotic,S007,519,5990,275,280,90,90,100,2790,188,122760,68,11,0.93,6,2,Summer,0,Heat_Wave,40,Tunis,2562
2026-07,P004,Cough Syrup,Respiratory,S010,1413,4603,677,150,99,96,103,3744,710,164736,57,11,0.91,7,3,Summer,0,Flu_Outbreak,70,Sousse,3068
2025-08,P011,Azithromycin,Antibiotic,S009,2875,5231,405,125,247,238,245,8092,614,428876,48,19,0.95,8,3,Summer,0,Virus_Outbreak,90,Gabes,5558
2024-02,P001,Paracetamol,Painkiller,S007,2625,6765,652,207,62,78,81,1560,334,82680,63,12,0.94,2,1,Winter,0,Virus_Outbreak,90,Beja,3045
2025-11,P010,Metformin,Diabetes,S010,540,5853,455,198,99,110,112,2420,190,140360,62,6,0.76,11,4,Autumn,0,Heat_Wave,40,Gabes,2271
2026-07,P014,Diclofenac,Painkiller,S010,3736,4391,417,105,58,67,50,1474,167,23584,59,16,0.9,7,3,Summer,0,None,0,Sfax,1453
2025-12,P004,Cough Syrup,Respiratory,S010,4297,4149,658,260,266,295,306,7375,278,331875,33,5,0.85,12,4,Winter,0,Virus_Outbreak,90,Nabeul,7309
2022-07,P013,Cetirizine,Allergy,S004,2941,6030,123,131,30,36,43,1044,301,49068,80,3,0.98,7,3,Summer,0,Heat_Wave,40,Beja,1483
2022-05,P001,Paracetamol,Painkiller,S005,2164,6050,661,249,46,53,53,1961,71,72557,28,4,0.97,5,2,Spring,0,None,0,Tunis,1119
2026-11,P011,Azithromycin,Antibiotic,S007,883,4953,189,132,111,123,116,2952,386,168264,60,7,0.71,11,4,Autumn,0,Heat_Wave,40,Gabes,2751
2023-07,P005,Vitamin C,Supplement,S002,4319,6883,412,270,63,77,87,2156,207,15092,52,15,0.82,7,3,Summer,0,Cold_Wave,50,Tunis,3001
2025-09,P002,Ibuprofen,Painkiller,S010,3510,4586,704,293,31,33,22,1122,124,46002,19,7,0.77,9,3,Autumn,0,Cold_Wave,50,Beja,1490
2025-11,P001,Paracetamol,Painkiller,S001,2900,4887,607,136,76,106,121,2544,387,89040,96,8,0.75,11,4,Autumn,0,Flu_Outbreak,70,Sousse,4080
2025-01,P008,Aspirin,Cardiology,S002,4457,5542,342,161,67,80,87,2720,407,54400,100,13,0.76,1,1,Winter,1,Ramadan,30,Sfax,2731
2026-05,P002,Ibuprofen,Painkiller,S004,4584,4932,335,44,101,104,121,3744,122,123552,81,2,0.75,5,2,Spring,0,Heat_Wave,40,Tunis,4140
2023-05,P002,Ibuprofen,Painkiller,S006,2302,4879,226,82,69,94,97,3008,867,30080,95,14,0.71,5,2,Spring,1,Ramadan,30,Sfax,2662
2026-09,P010,Metformin,Diabetes,S009,3755,5185,200,266,45,36,37,1008,970,28224,42,12,0.71,9,3,Autumn,0,Flu_Outbreak,70,Bizerte,1343
2026-07,P014,Diclofenac,Painkiller,S001,1201,5034,360,122,112,134,121,3886,642,147668,94,18,0.94,7,3,Summer,0,Cold_Wave,50,Bizerte,5197
2024-04,P010,Metformin,Diabetes,S006,1912,6416,660,126,87,107,109,2354,870,136532,11,19,0.96,4,2,Spring,0,Heat_Wave,40,Sfax,3975
2026-08,P002,Ibuprofen,Painkiller,S005,3927,7355,425,258,56,85,98,2210,414,41990,45,2,0.96,8,3,Summer,0,Allergy_Season,60,Sfax,3025
2022-04,P015,Salbutamol,Respiratory,S007,4990,6353,559,16,117,111,119,2553,71,35742,80,9,0.93,4,2,Spring,0,Heat_Wave,40,Tunis,3278
2025-07,P010,Metformin,Diabetes,S006,2808,5890,327,277,34,50,69,1750,878,28000,72,2,0.79,7,3,Summer,0,Cold_Wave,50,Sousse,1710
2025-11,P013,Cetirizine,Allergy,S003,4047,5999,347,229,22,49,53,1568,846,17248,54,12,0.98,11,4,Autumn,0,Virus_Outbreak,90,Gabes,1287
2024-06,P003,Amoxicillin,Antibiotic,S003,3121,7835,311,91,121,150,146,3750,751,63750,34,19,0.76,6,2,Summer,0,Flu_Outbreak,70,Sousse,4824
2023-09,P003,Amoxicillin,Antibiotic,S006,499,7063,646,63,75,85,74,2550,273,40800,17,8,0.8,9,3,Autumn,1,Eid,25,Gabes,2766
2024-10,P003,Amoxicillin,Antibiotic,S010,1936,6950,107,245,234,242,245,6776,637,67760,90,9,0.81,10,4,Autumn,0,Virus_Outbreak,90,Nabeul,9454
2025-09,P007,Insulin,Diabetes,S009,1056,5392,339,220,22,22,26,814,148,22792,75,18,0.96,9,3,Autumn,0,Heat_Wave,40,Sfax,935
2024-01,P006,Antihistamine,Allergy,S007,2995,6409,495,101,61,86,97,2408,752,28896,68,17,0.9,1,1,Winter,0,Virus_Outbreak,90,Gabes,2360
2022-05,P002,Ibuprofen,Painkiller,S009,620,7443,168,154,30,32,25,960,665,56640,25,4,0.95,5,2,Spring,0,Virus_Outbreak,90,Sousse,945
2022-09,P010,Metformin,Diabetes,S004,2079,4298,563,101,112,105,97,3675,882,22050,0,7,0.9,9,3,Autumn,0,Heat_Wave,40,Sfax,2236
2024-12,P013,Cetirizine,Allergy,S001,814,7405,725,69,86,89,100,2136,494,70488,18,2,0.86,12,4,Winter,0,None,0,Nabeul,3347
2026-03,P010,Metformin,Diabetes,S006,1143,5886,289,191,106,107,98,2247,466,20223,48,11,0.7,3,1,Spring,0,Allergy_Season,60,Beja,3213
2024-08,P009,Omeprazole,Digestive,S004,3311,4482,361,119,21,30,22,750,319,33750,37,5,0.7,8,3,Summer,0,None,0,Sousse,1086
2023-02,P014,Diclofenac,Painkiller,S009,4720,5267,629,52,60,50,41,1100,368,52800,91,13,0.73,2,1,Winter,0,Allergy_Season,60,Gabes,1273
2026-07,P014,Diclofenac,Painkiller,S004,3350,6673,148,148,99,121,114,3751,82,112530,49,18,0.72,7,3,Summer,0,Cold_Wave,50,Sousse,4072
2025-04,P013,Cetirizine,Allergy,S006,1161,6093,235,259,163,190,200,6650,518,259350,38,2,0.75,4,2,Spring,0,Cold_Wave,50,Tunis,6769
2026-10,P005,Vitamin C,Supplement,S009,3386,4889,182,83,92,114,119,3534,914,31806,12,18,0.76,10,4,Autumn,0,Cold_Wave,50,Beja,2900
2022-12,P004,Cough Syrup,Respiratory,S006,1352,5795,206,10,156,181,172,5973,202,149325,48,5,0.71,12,4,Winter,1,Eid,25,Sousse,4136
2025-11,P011,Azithromycin,Antibiotic,S009,4226,5427,751,202,44,38,31,1140,573,50160,27,19,0.95,11,4,Autumn,0,Cold_Wave,50,Sfax,1340
2023-07,P014,Diclofenac,Painkiller,S003,935,4630,658,106,36,29,24,899,134,53940,83,15,0.79,7,3,Summer,1,Eid,25,Nabeul,1170
2023-03,P003,Amoxicillin,Antibiotic,S008,3057,4540,130,221,158,158,171,5056,136,75840,32,2,0.93,3,1,Spring,0,Virus_Outbreak,90,Sfax,4655
2024-06,P007,Insulin,Diabetes,S002,2273,7353,391,202,114,144,139,3456,993,110592,83,4,0.9,6,2,Summer,1,Ramadan,30,Sousse,2793
2022-04,P014,Diclofenac,Painkiller,S010,2854,7111,146,140,117,115,127,3220,933,35420,45,2,0.71,4,2,Spring,0,Heat_Wave,40,Nabeul,4062
2025-03,P013,Cetirizine,Allergy,S001,2100,6342,361,297,85,84,82,3360,142,151200,66,9,0.81,3,1,Spring,0,Heat_Wave,40,Nabeul,1962
2025-05,P004,Cough Syrup,Respiratory,S008,2957,7755,752,240,104,132,129,3960,520,51480,34,10,0.98,5,2,Spring,0,Heat_Wave,40,Bizerte,4726
2024-05,P009,Omeprazole,Digestive,S007,4102,5551,469,206,106,113,119,2373,942,75936,72,20,0.75,5,2,Spring,0,Flu_Outbreak,70,Bizerte,3110
2023-11,P003,Amoxicillin,Antibiotic,S005,4044,6788,671,79,185,203,184,7714,290,200564,98,13,0.89,11,4,Autumn,0,Virus_Outbreak,90,Sfax,7876
2025-07,P001,Paracetamol,Painkiller,S009,1582,5135,274,254,45,68,81,1428,224,55692,64,2,0.97,7,3,Summer,0,Allergy_Season,60,Gabes,2903
2023-11,P014,Diclofenac,Painkiller,S009,3635,5221,671,198,42,56,59,1680,645,21840,19,12,0.78,11,4,Autumn,0,Virus_Outbreak,90,Sousse,2001
2026-02,P010,Metformin,Diabetes,S003,2300,5022,682,100,26,17,5,391,388,2346,38,5,0.72,2,1,Winter,0,Cold_Wave,50,Sfax,456
2023-01,P009,Omeprazole,Digestive,S001,4451,4212,245,282,109,123,141,4305,899,107625,48,15,0.93,1,1,Winter,1,Eid,25,Nabeul,4319
2024-08,P007,Insulin,Diabetes,S003,496,5213,395,207,47,77,91,2772,545,152460,97,6,0.98,8,3,Summer,1,Ramadan,30,Sousse,2335
2026-10,P007,Insulin,Diabetes,S003,2987,7189,549,224,99,101,105,3030,866,172710,48,9,0.82,10,4,Autumn,0,Allergy_Season,60,Sfax,4068
2025-08,P005,Vitamin C,Supplement,S009,1205,4615,284,109,118,121,110,4598,933,220704,31,2,0.71,8,3,Summer,0,None,0,Gabes,2810
2022-11,P003,Amoxicillin,Antibiotic,S007,2831,7760,501,155,55,68,60,2584,898,72352,94,5,0.72,11,4,Autumn,1,Eid,25,Sfax,1724
2022-03,P004,Cough Syrup,Respiratory,S008,3180,6185,230,187,50,79,79,1738,79,62568,77,18,0.82,3,1,Spring,0,Heat_Wave,40,Tunis,1876
2023-11,P005,Vitamin C,Supplement,S010,4967,4515,667,79,28,47,52,1363,503,80417,76,12,0.97,11,4,Autumn,0,Heat_Wave,40,Beja,1175
2026-02,P006,Antihistamine,Allergy,S010,4735,7200,637,98,62,73,92,2774,955,38836,32,15,0.8,2,1,Winter,1,Ramadan,30,Gabes,2874
2023-09,P012,Nasal Spray,Respiratory,S008,4051,4208,602,5,214,207,195,5382,72,145314,65,16,0.91,9,3,Autumn,0,Virus_Outbreak,90,Tunis,5870
2022-04,P009,Omeprazole,Digestive,S009,3886,7340,158,95,53,59,77,1947,950,29205,64,7,0.76,4,2,Spring,0,Allergy_Season,60,Gabes,1865
2024-03,P013,Cetirizine,Allergy,S003,976,7129,343,9,133,128,137,3072,765,175104,95,8,0.73,3,1,Spring,0,Virus_Outbreak,90,Sfax,4237
2026-05,P015,Salbutamol,Respiratory,S004,1645,7589,171,172,61,66,70,1848,187,103488,91,18,0.82,5,2,Spring,0,Allergy_Season,60,Gabes,2595
2025-01,P014,Diclofenac,Painkiller,S001,2715,6652,495,214,92,120,123,3960,181,221760,87,4,0.87,1,1,Winter,0,None,0,Tunis,2628
2024-06,P005,Vitamin C,Supplement,S009,2772,6077,614,6,75,88,108,2200,282,46200,85,9,0.91,6,2,Summer,0,Allergy_Season,60,Sousse,3433
2024-02,P003,Amoxicillin,Antibiotic,S004,853,4738,662,138,152,153,160,3978,193,135252,64,3,0.98,2,1,Winter,1,Ramadan,30,Bizerte,3600
2025-10,P009,Omeprazole,Digestive,S007,3964,5904,447,280,26,42,38,1050,59,33600,62,4,0.8,10,4,Autumn,0,Flu_Outbreak,70,Nabeul,1860
2026-01,P011,Azithromycin,Antibiotic,S002,4550,4840,638,84,148,156,150,4836,416,38688,76,11,0.98,1,1,Winter,0,Allergy_Season,60,Sfax,5448
2026-11,P009,Omeprazole,Digestive,S009,1449,4803,502,185,25,38,46,874,165,31464,74,9,0.74,11,4,Autumn,0,Virus_Outbreak,90,Gabes,1732
2023-02,P001,Paracetamol,Painkiller,S006,4103,4590,675,190,109,132,116,3432,975,61776,1,17,0.9,2,1,Winter,0,Flu_Outbreak,70,Sfax,2685
2026-09,P002,Ibuprofen,Painkiller,S004,844,4657,731,146,119,124,131,4960,558,272800,88,8,0.75,9,3,Autumn,0,Heat_Wave,40,Beja,4291
2022-03,P001,Paracetamol,Painkiller,S004,4701,7227,780,33,22,33,40,1188,688,11880,20,10,0.73,3,1,Spring,0,None,0,Gabes,1006
2023-01,P008,Aspirin,Cardiology,S005,647,4908,180,159,44,70,72,2170,566,17360,53,9,0.94,1,1,Winter,0,None,0,Beja,2602
2024-12,P014,Diclofenac,Painkiller,S003,3992,6358,444,119,113,116,126,2320,864,83520,89,3,0.83,12,4,Winter,0,Cold_Wave,50,Bizerte,2968
2022-08,P012,Nasal Spray,Respiratory,S006,4105,5287,726,284,77,86,101,1978,840,75164,71,20,0.85,8,3,Summer,1,Ramadan,30,Nabeul,3048
2023-07,P001,Paracetamol,Painkiller,S001,3911,7189,168,257,118,145,140,3190,490,146740,68,11,0.79,7,3,Summer,0,Flu_Outbreak,70,Sfax,5574
2023-02,P001,Paracetamol,Painkiller,S007,685,7784,217,59,68,80,85,2160,373,30240,5,13,0.83,2,1,Winter,0,Heat_Wave,40,Bizerte,1700
2024-01,P002,Ibuprofen,Painkiller,S010,1216,7120,175,86,114,104,118,3640,872,116480,88,20,0.91,1,1,Winter,0,Allergy_Season,60,Gabes,3366
2023-04,P003,Amoxicillin,Antibiotic,S005,4446,6162,766,284,52,42,40,1302,232,57288,78,16,0.85,4,2,Spring,0,None,0,Tunis,984
2023-12,P007,Insulin,Diabetes,S008,4169,4749,136,52,50,76,56,2052,554,16416,43,4,0.72,12,4,Winter,1,Ramadan,30,Sfax,2622
2025-06,P012,Nasal Spray,Respiratory,S008,1126,6860,189,233,94,88,83,2464,611,51744,56,12,0.79,6,2,Summer,0,Flu_Outbreak,70,Bizerte,3725
2023-05,P014,Diclofenac,Painkiller,S007,3860,7978,432,268,62,58,56,1392,836,43152,51,20,0.91,5,2,Spring,0,None,0,Tunis,2078
2026-12,P013,Cetirizine,Allergy,S004,3680,4303,336,80,63,56,62,1960,667,84280,86,12,0.75,12,4,Winter,0,Cold_Wave,50,Sfax,1737
2022-12,P013,Cetirizine,Allergy,S003,788,6038,137,135,56,79,67,2686,245,69836,14,11,0.79,12,4,Winter,0,Heat_Wave,40,Gabes,2531
2026-11,P006,Antihistamine,Allergy,S004,4346,4473,114,96,110,109,121,3597,357,179850,30,10,0.78,11,4,Autumn,0,Cold_Wave,50,Nabeul,4122
2024-04,P008,Aspirin,Cardiology,S008,4945,7543,799,275,112,109,90,3815,707,171675,53,6,0.8,4,2,Spring,0,Virus_Outbreak,90,Sfax,3233
2022-07,P009,Omeprazole,Digestive,S002,2632,4778,788,206,99,91,98,3094,856,185640,75,3,0.71,7,3,Summer,0,Virus_Outbreak,90,Beja,3912
